canonical_arxiv_id,published_month,primary_category,categories_text,rule_primary_paradigm,rule_secondary_paradigms,rule_confidence_proxy,rule_total_score,rule_score_json
2607.039,2026-07,cs.CV,"cs.CV, cs.LG",Dataset/Benchmark,Multimodal | Efficiency/Optimization,0.4,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 2, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03887,2026-07,cs.CR,"cs.CR, cs.AI, cs.SE",Dataset/Benchmark,Efficiency/Optimization,0.5,2,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03886,2026-07,cs.IR,"cs.IR, cs.AI",Efficiency/Optimization,Application | Dataset/Benchmark,0.5,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 3, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 2}"
2607.03876,2026-07,cs.LG,cs.LG,Efficiency/Optimization,Benchmark/Evaluation,0.7778,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 7, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03869,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Alignment/Safety | Benchmark/Evaluation,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 2, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03863,2026-07,cs.CL,cs.CL,Agent/Tool Use,Application | Efficiency/Optimization,0.5,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 4, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 3}"
2607.03847,2026-07,cs.LG,cs.LG,Alignment/Safety,Reasoning | Theory/Methodology | Benchmark/Evaluation,0.2857,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 2, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.03836,2026-07,cs.CV,"cs.CV, cs.AI, cs.CL",Multimodal,RAG/Retrieval | Benchmark/Evaluation | Dataset/Benchmark,0.3,10,"{""RAG/Retrieval"": 3, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 3, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03833,2026-07,cs.CL,"cs.CL, cs.AI",Agent/Tool Use,Alignment/Safety | Efficiency/Optimization,0.3333,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03831,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Dataset/Benchmark | Benchmark/Evaluation | Alignment/Safety,0.4,10,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 4, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 3, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03803,2026-07,cs.CV,"cs.CV, cs.AI",Efficiency/Optimization,Multimodal | Reasoning,0.6364,11,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 7, ""Multimodal"": 3, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03801,2026-07,cs.LG,"cs.LG, cs.AI, cs.CL",Benchmark/Evaluation,Efficiency/Optimization,0.6667,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03791,2026-07,cs.DS,"cs.DS, cs.LG",Theory/Methodology,Benchmark/Evaluation | Efficiency/Optimization,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.03784,2026-07,cs.CV,"cs.CV, cs.AI",Efficiency/Optimization,Multimodal,0.5,2,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 1, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03763,2026-07,cs.LG,"cs.LG, cs.AI",Other,,0.0,0,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03748,2026-07,cs.AI,cs.AI,Multimodal,Benchmark/Evaluation | Efficiency/Optimization | Reasoning,0.5455,11,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 1, ""Multimodal"": 6, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03738,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Theory/Methodology,0.8333,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 5, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03704,2026-07,cs.CL,cs.CL,Benchmark/Evaluation,Alignment/Safety | Reasoning | Application,0.3333,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 2, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.03702,2026-07,cs.AI,cs.AI,Benchmark/Evaluation,Agent/Tool Use | RAG/Retrieval,0.5,6,"{""RAG/Retrieval"": 1, ""Agent/Tool Use"": 2, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03701,2026-07,cs.AR,"cs.AR, cs.CR, cs.LG",Benchmark/Evaluation,Alignment/Safety | Reasoning | Efficiency/Optimization,0.3333,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 2, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03695,2026-07,cs.LG,cs.LG,Agent/Tool Use,Benchmark/Evaluation | Theory/Methodology,0.5,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 3, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03692,2026-07,cs.LG,"cs.LG, math.NA, math.ST",Benchmark/Evaluation,Alignment/Safety | Efficiency/Optimization | Multimodal,0.5714,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 1, ""Benchmark/Evaluation"": 4, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03691,2026-07,cs.SE,"cs.SE, cs.AI, cs.LG",Agent/Tool Use,Application | Efficiency/Optimization | Reasoning,0.5,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 3, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.03664,2026-07,cs.LG,"cs.LG, math.OC, stat.ML",Other,,0.0,0,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03663,2026-07,cs.LG,"cs.LG, cs.AI, cs.CV",Benchmark/Evaluation,Efficiency/Optimization | Multimodal,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 1, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.0366,2026-07,stat.ML,"stat.ML, cs.LG, stat.CO",Theory/Methodology,,1.0,2,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.03659,2026-07,cs.DB,"cs.DB, cs.AI",Benchmark/Evaluation,,1.0,2,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03657,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Dataset/Benchmark | Benchmark/Evaluation,0.5,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 4, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 3, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03656,2026-07,cs.SE,"cs.SE, cs.AI, cs.CR",Application,Benchmark/Evaluation | Dataset/Benchmark | Theory/Methodology,0.4,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 1, ""Application"": 2}"
2607.03653,2026-07,cs.CR,"cs.CR, cs.LG",Multimodal,Benchmark/Evaluation | Dataset/Benchmark,0.6,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 3, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03652,2026-07,cs.AR,"cs.AR, cs.AI",Efficiency/Optimization,Benchmark/Evaluation,0.8571,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 6, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03651,2026-07,cs.LG,"cs.LG, math.OC",Agent/Tool Use,Benchmark/Evaluation | Reasoning | Efficiency/Optimization,0.375,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 3, ""Alignment/Safety"": 0, ""Reasoning"": 2, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.0365,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Benchmark/Evaluation | Dataset/Benchmark | Application,0.3636,11,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 4, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 3, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.03644,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Dataset/Benchmark | Benchmark/Evaluation,0.5,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 3, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.0364,2026-07,cs.CL,"cs.CL, cs.AI, cs.LG",Alignment/Safety,Efficiency/Optimization | Dataset/Benchmark,0.4286,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 3, ""Reasoning"": 0, ""Efficiency/Optimization"": 3, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03624,2026-07,cs.CV,"cs.CV, cs.AI, cs.LG",Multimodal,Benchmark/Evaluation | Efficiency/Optimization | Alignment/Safety,0.4615,13,"{""RAG/Retrieval"": 1, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 6, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03612,2026-07,cs.CV,"cs.CV, cs.LG",Efficiency/Optimization,Multimodal | Theory/Methodology,0.6667,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 4, ""Multimodal"": 1, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03598,2026-07,cs.CL,"cs.CL, cs.AI, cs.LG",Theory/Methodology,Benchmark/Evaluation,0.6667,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.03595,2026-07,cs.CV,"cs.CV, cs.AI, cs.RO",Multimodal,Benchmark/Evaluation,0.625,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 5, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03591,2026-07,cs.CV,"cs.CV, cs.AI, cs.CY",Multimodal,Agent/Tool Use | Application | Benchmark/Evaluation,0.4,10,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 4, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 1, ""Application"": 1}"
2607.03585,2026-07,cs.LG,cs.LG,Alignment/Safety,Dataset/Benchmark | Benchmark/Evaluation,0.4,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03581,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Benchmark/Evaluation | Efficiency/Optimization,0.6,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 3, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.0358,2026-07,cs.LG,"cs.LG, cs.CV",Benchmark/Evaluation,Multimodal | Theory/Methodology,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 1, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.05441,2026-07,cs.IR,"cs.IR, cs.AI",Alignment/Safety,Application | Dataset/Benchmark | Efficiency/Optimization,0.25,12,"{""RAG/Retrieval"": 2, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 3, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 1, ""Application"": 2}"
2607.0354,2026-07,cs.CL,cs.CL,Dataset/Benchmark,Alignment/Safety | Theory/Methodology,0.6,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 3, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03528,2026-07,cs.LG,"cs.LG, cs.AI, cs.CL",Benchmark/Evaluation,Alignment/Safety,0.6667,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03523,2026-07,cs.SE,"cs.SE, cs.CL",Benchmark/Evaluation,,1.0,1,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03516,2026-07,cs.SE,"cs.SE, cs.AI, cs.CY",Agent/Tool Use,Application | RAG/Retrieval | Efficiency/Optimization,0.3333,9,"{""RAG/Retrieval"": 2, ""Agent/Tool Use"": 3, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 2}"
2607.0351,2026-07,cs.SE,"cs.SE, cs.AI, cs.CY",Agent/Tool Use,RAG/Retrieval | Alignment/Safety | Application,0.2308,13,"{""RAG/Retrieval"": 3, ""Agent/Tool Use"": 3, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 2}"
2607.03487,2026-07,cs.LG,"cs.LG, cs.AI, cs.IT",Benchmark/Evaluation,Multimodal,0.8,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 1, ""Benchmark/Evaluation"": 4, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03482,2026-07,cs.CL,cs.CL,Theory/Methodology,Alignment/Safety | Benchmark/Evaluation,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.03478,2026-07,cs.AI,cs.AI,Dataset/Benchmark,Alignment/Safety | Application | Reasoning,0.4286,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 3, ""Theory/Methodology"": 1, ""Application"": 1}"
2607.03461,2026-07,cs.CV,"cs.CV, cs.LG",Multimodal,Reasoning,0.75,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 3, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03453,2026-07,cs.LG,"cs.LG, cs.AI",Alignment/Safety,Benchmark/Evaluation | Reasoning | RAG/Retrieval,0.3,10,"{""RAG/Retrieval"": 1, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 3, ""Reasoning"": 2, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03447,2026-07,cs.IR,"cs.IR, cs.AI, cs.CL",Benchmark/Evaluation,RAG/Retrieval | Dataset/Benchmark | Alignment/Safety,0.2727,11,"{""RAG/Retrieval"": 3, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03436,2026-07,cs.LG,cs.LG,Benchmark/Evaluation,Application,0.6667,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.03426,2026-07,cs.LG,"cs.LG, cs.AI",Benchmark/Evaluation,Application | Efficiency/Optimization | Reasoning,0.4,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.05438,2026-07,cs.IR,"cs.IR, cs.AI",Multimodal,RAG/Retrieval | Reasoning,0.6,10,"{""RAG/Retrieval"": 3, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 6, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03414,2026-07,cs.CL,cs.CL,Dataset/Benchmark,,1.0,1,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03377,2026-07,cs.CL,"cs.CL, cs.AI",Benchmark/Evaluation,Theory/Methodology | Dataset/Benchmark | Efficiency/Optimization,0.5556,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 5, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.03365,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Efficiency/Optimization | Alignment/Safety | Benchmark/Evaluation,0.5,10,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 5, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03358,2026-07,cs.CV,"cs.CV, cs.CL, cs.LG",Multimodal,Dataset/Benchmark | Theory/Methodology,0.5714,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 4, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.0335,2026-07,cs.CR,"cs.CR, cs.AI, cs.SE",Dataset/Benchmark,Reasoning | Theory/Methodology,0.6,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 3, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03329,2026-07,cs.LG,"cs.LG, stat.ME",Theory/Methodology,Alignment/Safety | Benchmark/Evaluation | Application,0.3333,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 3, ""Application"": 1}"
